Termo,Parágrafo,Data_acesso,Fonte,Link,Titulo
periosteum,"periósteo, membrana fibrosa densa que cobre as superfícies dos ossos, constituída por uma camada fibrosa externa e uma camada celular interna (câmbio). a camada externa é composta principalmente de colágeno e contém fibras nervosas que causam dor quando o tecido é danificado. ele também contém muitos vasos sanguíneos, cujos ramos penetram no osso para suprir os osteócitos, ou células ósseas. esses ramos perpendiculares passam para o osso ao longo de canais conhecidos como canais de volkmann até os vasos dos canais haversianos, que percorrem toda a extensão do osso. as fibras da camada interna também penetram no osso subjacente, servindo com os vasos sanguíneos para ligar o periósteo ao osso como fibras de sharpey.",Acesso em maio de 2024,Enciclopédia Britânica,https://www.britannica.com/science/periosteum,Periósteo
legs,,Acesso em maio de 2024,Enciclopédia Britânica,https://www.britannica.com/science/legs,Pernas
groin,"virilha, na engenharia costeira, uma estrutura longa e estreita construída na água a partir de uma praia, a fim de evitar a erosão da praia ou para reter e acumular areia que, de outra forma, flutuaria ao longo da face da praia e da zona costeira sob a influência das ondas que se aproximam da praia em um ângulo. um esporão pode ter sucesso na estabilização de uma praia no lado da corrente ascendente, mas a erosão tende a ser agravada no lado da corrente descendente, que é privado pela estrutura do espigão de reabastecimento pela areia flutuante. em parte para contrariar esta tendência, muitas vezes são construídos múltiplos esporões nos chamados campos de esporões, o que pode estabilizar uma área de praia maior. veja também quebra-mar; cais.",Acesso em maio de 2024,Enciclopédia Britânica,https://www.britannica.com/science/groin,Virilha
virus,"um vírus é um agente infeccioso de pequeno tamanho e composição simples que pode se multiplicar apenas em células vivas de animais, plantas ou bactérias.",Acesso em maio de 2024,Enciclopédia Britânica,https://www.britannica.com/science/virus,Vírus
jejunum,,Acesso em maio de 2024,Enciclopédia Britânica,https://www.britannica.com/science/jejunum,Jejuno
knee,"joelho, articulação que é formada pelo encontro do osso da coxa (fêmur) e do osso maior (tíbia) da perna. o joelho é a maior articulação do corpo e tem que suportar as maiores tensões, pois suporta todo o peso do corpo acima dele. conseqüentemente, as extremidades arredondadas, ou côndilos, do fêmur e da tíbia que se encontram no joelho são enormes. as extremidades arredondadas da tíbia movem-se para frente e para trás nas extremidades correspondentes do fêmur; a rótula, ou patela, repousa sobre as extremidades do fêmur e serve para evitar que a tíbia se mova muito para frente quando a perna está dobrada. as superfícies articuladas (de encontro) dos côndilos do fêmur e da tíbia são muito lisas e separadas por uma pequena lacuna. o fêmur e a tíbia são mantidos juntos na articulação por um complexo sistema de ligamentos que vão dos côndilos de um osso aos côndilos do outro. o possível contato dos dois ossos entre si é amortecido por uma membrana sinovial e por camadas de cartilagem na superfície de cada côndilo. toda a articulação do joelho, incluindo a rótula, é envolvida por um aparelho capsular que é grande o suficiente para permitir o movimento da tíbia e também permite que a rótula balance para cima e para baixo livremente na superfície frontal do fêmur.",Acesso em maio de 2024,Enciclopédia Britânica,https://www.britannica.com/science/knee,Joelho
lips,"lábios, estruturas anatômicas macias e flexíveis que formam a margem da boca da maioria dos vertebrados, compostas por uma epiderme superficial (pele), tecido conjuntivo e (em mamíferos típicos) uma camada muscular.",Acesso em maio de 2024,Enciclopédia Britânica,https://www.britannica.com/science/lips,Lábios
larynx,"laringe, uma estrutura tubular oca conectada ao topo da traqueia (traqueia); o ar passa pela laringe a caminho dos pulmões. a laringe também produz sons vocais e impede a passagem de alimentos e outras partículas estranhas para o trato respiratório inferior.",Acesso em maio de 2024,Enciclopédia Britânica,https://www.britannica.com/science/larynx,Laringe
pylorus,"piloro, constrição em forma de cone no trato gastrointestinal que demarca o final do estômago e o início do intestino delgado. as principais funções do piloro são impedir que o conteúdo intestinal reentre no estômago quando o intestino delgado se contrai e limitar a passagem de grandes partículas de alimentos ou materiais não digeridos para o intestino.",Acesso em maio de 2024,Enciclopédia Britânica,https://www.britannica.com/science/pylorus,Piloro
vulva,"vulva, a genitália feminina externa que circunda a abertura da vagina; coletivamente, eles consistem nos grandes lábios, nos pequenos lábios, no clitóris, no vestíbulo da vagina, no bulbo do vestíbulo e nas glândulas de bartholin. todos esses órgãos estão localizados na frente do ânus e abaixo do monte púbico (a almofada de tecido adiposo na junção anterior dos ossos pélvicos).",Acesso em maio de 2024,Enciclopédia Britânica,https://www.britannica.com/science/vulva,Vulva
pleura,"pleura, membrana que reveste a cavidade torácica (pleura parietal) e cobre os pulmões (pleura visceral). a pleura parietal dobra-se sobre si mesma na raiz do pulmão para se tornar a pleura visceral. na saúde, as duas pleuras estão em contato. quando o pulmão entra em colapso, entretanto, ou quando ar ou líquido se acumula entre as duas membranas, a cavidade ou saco pleural torna-se aparente (ver pleurisia). na verdade, existem duas cavidades pleurais, a direita e a esquerda; cada um constitui uma unidade fechada não conectada uma à outra. a superfície brilhante da pleura é composta por uma camada de células planas, o mesotélio, que cobre uma camada subjacente de tecido elástico frouxo. a pleura exala um líquido fino que a mantém úmida e lubrificada.",Acesso em maio de 2024,Enciclopédia Britânica,https://www.britannica.com/science/pleura,Pleura
foreskin,,Acesso em maio de 2024,Enciclopédia Britânica,https://www.britannica.com/science/foreskin,Prepúcio
lungs,,Acesso em maio de 2024,Enciclopédia Britânica,https://www.britannica.com/science/lungs,Pulmões
jaw,"mandíbula, qualquer um de um par de ossos que formam a estrutura da boca dos animais vertebrados, geralmente contendo dentes e incluindo uma mandíbula inferior móvel (mandíbula) e uma mandíbula superior fixa (maxila). as mandíbulas funcionam movendo-se em oposição umas às outras e são usadas para morder, mastigar e manusear alimentos.",Acesso em maio de 2024,Enciclopédia Britânica,https://www.britannica.com/science/jaw,Mandíbula
meninges,"meninges, três envelopes membranosos - pia-máter, aracnóide e dura-máter - que circundam o cérebro e a medula espinhal. o líquido cefalorraquidiano preenche os ventrículos do cérebro e o espaço entre a pia-máter e a aracnóide. a função primária das meninges e do líquido cefalorraquidiano é proteger o sistema nervoso central.",Acesso em maio de 2024,Enciclopédia Britânica,https://www.britannica.com/science/meninges,Meninges
mesentery,"mesentério, uma faixa dobrada contínua de tecido membranoso (peritônio) que está fixada à parede do abdômen e envolve as vísceras. nos humanos, o mesentério envolve o pâncreas e o intestino delgado e se estende ao redor do cólon e da porção superior do reto. uma de suas principais funções é manter os órgãos abdominais em sua posição correta.",Acesso em maio de 2024,Enciclopédia Britânica,https://www.britannica.com/science/mesentery,Mesentério
myocardium,,Acesso em maio de 2024,Enciclopédia Britânica,https://www.britannica.com/science/myocardium,Miocárdio
nose,"nariz, a estrutura proeminente entre os olhos que serve de entrada para o trato respiratório e contém o órgão olfativo. fornece ar para a respiração, serve ao sentido do olfato, condiciona o ar filtrando, aquecendo e umedecendo-o e limpa-se de detritos estranhos extraídos das inalações.",Acesso em maio de 2024,Enciclopédia Britânica,https://www.britannica.com/science/nose,Nariz
nasopharynx,,Acesso em maio de 2024,Enciclopédia Britânica,https://www.britannica.com/science/nasopharynx,Nasofaringe
nephron,"néfron, unidade funcional do rim, estrutura que realmente produz a urina no processo de remoção de resíduos e excesso de substâncias do sangue. existem cerca de 1.000.000 de néfrons em cada rim humano. os néfrons mais primitivos são encontrados nos rins (pronefros) de peixes primitivos, larvas de anfíbios e embriões de vertebrados mais avançados. os néfrons encontrados nos rins (mesonefros) dos anfíbios e da maioria dos peixes, e no desenvolvimento embrionário tardio de vertebrados mais avançados, são apenas ligeiramente mais avançados em estrutura. os néfrons mais avançados ocorrem nos rins adultos, ou metanefros, de vertebrados terrestres, como répteis, aves e mamíferos.",Acesso em maio de 2024,Enciclopédia Britânica,https://www.britannica.com/science/nephron,Néfron
hip,"quadril, em anatomia, a articulação entre o fêmur (fêmur) e a pelve; também a área adjacente a esta articulação. a articulação do quadril é uma articulação esférica; a cabeça redonda do fêmur repousa em uma cavidade (acetábulo) que permite a rotação livre do membro. anfíbios e répteis têm cinturas pélvicas relativamente fracas e o fêmur se estende horizontalmente. isto não permite uma resistência eficiente à gravidade, e os troncos destes animais muitas vezes repousam parcialmente no chão. nos mamíferos, a articulação do quadril permite que o fêmur caia verticalmente, permitindo assim que o animal se mantenha fora do chão e levando a especializações para correr e saltar. veja também cintura pélvica.",Acesso em maio de 2024,Enciclopédia Britânica,https://www.britannica.com/science/hip,Quadril
miscarriage,"aborto espontâneo, expulsão espontânea do embrião ou feto do útero antes da 20ª semana de gravidez, antes de o concepto ter se desenvolvido o suficiente para viver sem apoio materno. estima-se que 10 a 25 por cento das gravidezes reconhecidas são perdidas como resultado de um aborto espontâneo, sendo o risco de perda mais elevado nas primeiras seis semanas de gravidez. dado que muitos abortos espontâneos ocorrem antes de uma mulher saber que está grávida, suspeita-se que a prevalência real de aborto espontâneo seja superior à reflectida nos dados para casos clinicamente reconhecidos.",Acesso em maio de 2024,Enciclopédia Britânica,https://www.britannica.com/science/miscarriage,Aborto Espontâneo
